Id,PostId,Score,CreationDate,UserId,ContentLicense
1836,2294,3,2015-11-20T02:53:12.817,277,CC BY-SA 3.0
1837,2297,0,2015-11-20T06:09:40.970,92,CC BY-SA 3.0
1838,2297,0,2015-11-20T06:38:21.210,1589,CC BY-SA 3.0
1839,2299,0,2015-11-21T00:35:53.457,277,CC BY-SA 3.0
1840,2295,0,2015-11-21T04:24:16.433,1442,CC BY-SA 3.0
1841,2298,0,2015-11-21T19:20:13.937,1068,CC BY-SA 3.0
1842,2302,3,2015-11-22T06:23:58.537,1068,CC BY-SA 3.0
1844,2302,0,2015-11-22T13:35:05.453,1627,CC BY-SA 3.0
1845,2302,0,2015-11-22T13:42:00.157,1627,CC BY-SA 3.0
1847,2302,0,2015-11-23T06:31:38.877,1118,CC BY-SA 3.0
1848,2302,0,2015-11-23T10:58:50.757,1627,CC BY-SA 3.0
1849,2304,1,2015-11-23T20:00:20.067,1068,CC BY-SA 3.0
1850,2302,0,2015-11-23T20:02:52.320,1068,CC BY-SA 3.0
1851,2305,1,2015-11-23T20:28:06.047,1068,CC BY-SA 3.0
1853,2305,0,2015-11-24T04:30:06.943,1068,CC BY-SA 3.0
1854,2302,0,2015-11-24T06:38:15.757,1118,CC BY-SA 3.0
1855,2302,0,2015-11-24T06:43:52.560,1118,CC BY-SA 3.0
1856,2302,0,2015-11-24T10:44:03.363,1627,CC BY-SA 3.0
1857,2302,0,2015-11-24T15:14:11.727,1068,CC BY-SA 3.0
1858,2239,1,2015-11-25T16:47:02.333,1659,CC BY-SA 3.0
1859,2291,4,2015-11-25T16:56:56.147,1659,CC BY-SA 3.0
1860,2291,0,2015-11-25T17:01:08.133,1618,CC BY-SA 3.0
1861,2307,4,2015-11-26T05:47:38.790,1068,CC BY-SA 3.0
1862,2315,2,2015-11-29T04:34:28.857,262,CC BY-SA 3.0
1863,2319,2,2015-11-30T08:39:11.503,1683,CC BY-SA 3.0
1864,2319,0,2015-11-30T09:16:48.753,1502,CC BY-SA 3.0
1865,2319,0,2015-11-30T09:19:19.797,1683,CC BY-SA 3.0
1866,2319,0,2015-11-30T09:33:05.130,1683,CC BY-SA 3.0
1867,2318,1,2015-12-01T00:50:39.130,86,CC BY-SA 3.0
1868,2318,0,2015-12-01T02:17:17.033,1683,CC BY-SA 3.0
1869,2318,0,2015-12-01T02:25:33.400,1683,CC BY-SA 3.0
1870,2323,2,2015-12-01T17:53:13.793,1068,CC BY-SA 3.0
1873,2323,0,2015-12-02T07:52:48.360,1694,CC BY-SA 3.0
1874,2327,0,2015-12-03T09:45:30.587,277,CC BY-SA 3.0
1875,1646,0,2015-12-03T20:01:37.437,1123,CC BY-SA 3.0
1876,1646,0,2015-12-03T20:03:54.297,137,CC BY-SA 3.0
1879,2271,0,2015-12-06T20:59:37.053,589,CC BY-SA 3.0
1880,2271,0,2015-12-06T21:17:51.200,1068,CC BY-SA 3.0
1881,2338,2,2015-12-07T04:31:36.400,76,CC BY-SA 3.0
1882,2332,0,2015-12-07T13:45:05.617,1721,CC BY-SA 3.0
1883,2332,0,2015-12-07T15:29:19.197,1525,CC BY-SA 3.0
1884,2281,0,2015-12-07T21:49:50.087,739,CC BY-SA 3.0
1885,2332,0,2015-12-07T23:16:21.047,1525,CC BY-SA 3.0
1886,2340,1,2015-12-08T18:51:53.747,76,CC BY-SA 3.0
1887,2340,0,2015-12-08T22:43:52.497,443,CC BY-SA 3.0
1888,2299,0,2015-12-10T13:07:55.130,526,CC BY-SA 3.0
1889,2341,0,2015-12-11T01:38:56.793,262,CC BY-SA 3.0
1890,2312,0,2015-12-11T01:53:32.020,262,CC BY-SA 3.0
1893,2349,0,2015-12-14T05:50:11.090,1118,CC BY-SA 3.0
1894,2260,0,2015-12-14T14:00:42.013,262,CC BY-SA 3.0
1895,2347,1,2015-12-14T14:54:49.457,262,CC BY-SA 3.0
1896,2350,0,2015-12-14T17:47:36.173,262,CC BY-SA 3.0
1897,2351,0,2015-12-14T23:54:42.740,76,CC BY-SA 3.0
1898,2351,0,2015-12-14T23:58:56.750,76,CC BY-SA 3.0
1899,2352,0,2015-12-15T05:22:07.093,1118,CC BY-SA 3.0
1903,2355,0,2015-12-15T10:25:48.220,98,CC BY-SA 3.0
1904,2355,2,2015-12-15T10:39:29.417,1118,CC BY-SA 3.0
1905,2358,1,2015-12-15T16:05:36.723,1118,CC BY-SA 3.0
1908,2358,0,2015-12-15T21:53:18.240,262,CC BY-SA 3.0
1909,2363,2,2015-12-16T19:53:10.887,1757,CC BY-SA 3.0
1910,2363,0,2015-12-16T20:00:12.807,262,CC BY-SA 3.0
1911,2364,3,2015-11-29T03:49:04.353,262,CC BY-SA 3.0
1912,2355,0,2015-12-16T21:20:51.217,262,CC BY-SA 3.0
1914,2361,0,2015-12-16T21:30:07.353,1118,CC BY-SA 3.0
1915,2363,0,2015-12-17T00:13:35.963,1786,CC BY-SA 3.0
1916,2363,0,2015-12-17T19:57:45.850,76,CC BY-SA 3.0
1917,2349,0,2015-12-17T22:54:13.800,1762,CC BY-SA 3.0
1919,2361,0,2015-12-18T00:34:36.123,98,CC BY-SA 3.0
1920,2363,0,2015-12-18T04:02:33.600,1757,CC BY-SA 3.0
1921,2316,0,2015-12-18T23:01:45.670,612,CC BY-SA 3.0
1922,2323,0,2015-12-20T14:12:57.780,1118,CC BY-SA 3.0
1924,2282,0,2015-12-22T07:34:06.893,277,CC BY-SA 3.0
1925,2370,0,2015-12-22T21:32:50.447,1776,CC BY-SA 3.0
1926,2370,0,2015-12-22T22:08:58.950,1757,CC BY-SA 3.0
1927,2369,0,2015-12-22T22:11:46.553,1757,CC BY-SA 3.0
1928,2369,1,2015-12-23T00:16:35.137,739,CC BY-SA 3.0
1929,2370,0,2015-12-23T00:50:10.743,277,CC BY-SA 3.0
1930,2370,0,2015-12-23T04:21:53.920,76,CC BY-SA 3.0
1931,2316,0,2015-12-24T04:09:38.957,262,CC BY-SA 3.0
1932,2316,0,2015-12-24T09:54:19.573,612,CC BY-SA 3.0
1933,2375,0,2015-12-30T20:44:24.857,76,CC BY-SA 3.0
1934,2379,0,2015-12-30T20:51:50.270,277,CC BY-SA 3.0
1935,2375,0,2015-12-30T21:28:24.537,1850,CC BY-SA 3.0
1936,2379,0,2015-12-30T23:00:10.997,1848,CC BY-SA 3.0
1938,2374,0,2015-12-31T01:06:06.290,1842,CC BY-SA 3.0
1939,2379,0,2015-12-31T02:42:16.087,277,CC BY-SA 3.0
1941,2373,0,2015-12-31T04:03:43.770,262,CC BY-SA 3.0
1942,2383,1,2015-12-31T15:03:20.480,1854,CC BY-SA 3.0
1943,2391,1,2016-01-01T13:59:16.433,1850,CC BY-SA 3.0
1944,2361,0,2016-01-01T23:30:04.200,1848,CC BY-SA 3.0
1945,1500,0,2016-01-01T23:34:23.993,1848,CC BY-SA 3.0
1946,1500,0,2016-01-01T23:47:38.107,100,CC BY-SA 3.0
1947,1500,0,2016-01-01T23:51:27.640,1848,CC BY-SA 3.0
1948,2393,0,2016-01-02T02:37:27.693,277,CC BY-SA 3.0
1949,2392,1,2016-01-02T03:25:21.467,277,CC BY-SA 3.0
1950,2377,0,2016-01-02T04:32:10.887,277,CC BY-SA 3.0
1951,2392,0,2016-01-02T04:36:13.930,277,CC BY-SA 3.0
1952,2392,2,2016-01-02T14:26:14.400,1848,CC BY-SA 3.0
1953,2392,1,2016-01-02T14:28:36.503,1848,CC BY-SA 3.0
1954,2398,0,2016-01-03T15:39:58.120,277,CC BY-SA 3.0
1955,2396,0,2016-01-03T17:33:53.593,1848,CC BY-SA 3.0
1956,2397,0,2016-01-04T03:00:02.687,262,CC BY-SA 3.0
1957,2399,1,2016-01-04T15:53:18.060,76,CC BY-SA 3.0
1958,2396,1,2016-01-04T15:56:48.933,76,CC BY-SA 3.0
1959,2396,0,2016-01-04T16:55:18.103,1867,CC BY-SA 3.0
1963,1937,0,2016-01-05T08:55:52.070,,CC BY-SA 3.0
1964,1937,0,2016-01-07T13:25:47.503,262,CC BY-SA 3.0
1965,2404,0,2016-01-07T13:28:54.317,277,CC BY-SA 3.0
1969,2409,0,2016-01-08T06:09:26.037,1895,CC BY-SA 3.0
1973,2409,0,2016-01-08T11:43:13.377,1848,CC BY-SA 3.0
1974,2409,1,2016-01-08T13:38:25.160,1895,CC BY-SA 3.0
1975,2348,0,2016-01-08T15:10:01.873,1848,CC BY-SA 3.0
1977,2410,1,2016-01-09T01:16:36.287,76,CC BY-SA 3.0
1978,2410,0,2016-01-09T09:14:00.563,277,CC BY-SA 3.0
1980,2410,0,2016-01-09T13:31:30.423,1903,CC BY-SA 3.0
1981,2410,0,2016-01-10T12:11:10.533,277,CC BY-SA 3.0
1983,2404,0,2016-01-11T17:00:18.157,262,CC BY-SA 3.0
1987,2415,0,2016-01-12T10:36:05.430,1895,CC BY-SA 3.0
1988,2415,0,2016-01-12T10:37:49.520,1895,CC BY-SA 3.0
1989,2305,0,2016-01-12T11:16:04.203,1621,CC BY-SA 3.0
1990,2416,1,2016-01-12T12:09:52.717,262,CC BY-SA 3.0
1991,2417,0,2016-01-12T12:25:19.053,262,CC BY-SA 3.0
1992,2409,0,2016-01-12T14:10:46.653,1525,CC BY-SA 3.0
1994,2399,1,2016-01-12T19:58:47.057,1895,CC BY-SA 3.0
1999,2417,0,2016-01-14T01:27:23.953,1431,CC BY-SA 3.0
2001,2422,0,2016-01-14T16:11:37.903,262,CC BY-SA 3.0
2002,2422,0,2016-01-14T16:13:15.113,1917,CC BY-SA 3.0
2003,2422,0,2016-01-14T22:52:38.527,1931,CC BY-SA 3.0
2004,2424,5,2016-01-16T02:23:58.010,1942,CC BY-SA 3.0
2005,2416,0,2016-01-16T02:28:12.233,1942,CC BY-SA 3.0
2006,2395,0,2016-01-16T02:34:10.657,1942,CC BY-SA 3.0
2007,2388,0,2016-01-16T02:36:57.227,1942,CC BY-SA 3.0
2008,2363,0,2016-01-16T03:17:38.450,1942,CC BY-SA 3.0
2009,2429,4,2016-01-16T12:20:05.433,1940,CC BY-SA 3.0
2010,2430,1,2016-01-16T18:15:43.173,262,CC BY-SA 3.0
2011,165,0,2016-01-16T20:31:18.377,1949,CC BY-SA 3.0
2012,2395,0,2016-01-17T12:22:39.803,1848,CC BY-SA 3.0
2013,165,0,2016-01-18T14:47:26.933,37,CC BY-SA 3.0
2014,165,0,2016-01-18T15:08:43.823,1949,CC BY-SA 3.0
2015,2431,0,2016-01-18T15:34:53.480,52,CC BY-SA 3.0
2016,2431,1,2016-01-18T15:46:12.750,1502,CC BY-SA 3.0
2017,2395,0,2016-01-18T16:01:35.323,1942,CC BY-SA 3.0
2019,2437,2,2016-01-19T21:58:26.813,34,CC BY-SA 3.0
2020,2399,2,2016-01-20T00:52:26.513,76,CC BY-SA 3.0
2021,2429,1,2016-01-20T13:49:53.573,262,CC BY-SA 3.0
2022,2429,0,2016-01-20T14:09:51.587,1936,CC BY-SA 3.0
2023,2440,0,2016-01-20T16:04:45.387,214,CC BY-SA 3.0
2024,2440,1,2016-01-20T17:44:38.153,76,CC BY-SA 3.0
2025,2440,0,2016-01-21T13:40:22.427,214,CC BY-SA 3.0
2026,2442,0,2016-01-21T20:18:42.650,1974,CC BY-SA 3.0
2028,2443,0,2016-01-21T21:47:35.930,620,CC BY-SA 3.0
2029,1831,0,2016-01-21T21:54:19.407,1980,CC BY-SA 3.0
2031,2447,0,2016-01-23T08:39:50.143,277,CC BY-SA 3.0
2032,2421,0,2016-01-23T21:12:19.480,1848,CC BY-SA 3.0
2033,2429,0,2016-01-25T23:28:46.673,959,CC BY-SA 3.0
2034,2457,0,2016-01-26T07:37:53.560,1940,CC BY-SA 3.0
2035,2461,1,2016-01-26T18:23:20.697,819,CC BY-SA 3.0
2036,2461,1,2016-01-26T18:28:57.247,1954,CC BY-SA 3.0
2037,2426,0,2016-01-26T22:54:25.813,443,CC BY-SA 3.0
2038,2426,0,2016-01-26T23:38:28.230,1940,CC BY-SA 3.0
2039,2457,1,2016-01-27T02:27:07.553,1431,CC BY-SA 3.0
2040,2467,0,2016-01-27T13:57:26.993,101,CC BY-SA 3.0
2041,2468,5,2016-01-27T14:05:34.863,1989,CC BY-SA 3.0
2042,445,0,2016-01-27T15:43:45.500,98,CC BY-SA 3.0
2043,407,0,2016-01-27T15:45:18.193,98,CC BY-SA 3.0
2044,2464,1,2016-01-27T19:03:49.510,1954,CC BY-SA 3.0
2045,2463,0,2016-01-27T19:44:12.050,127,CC BY-SA 3.0
2046,2464,1,2016-01-28T04:36:26.837,1431,CC BY-SA 3.0
2047,2468,1,2016-01-28T06:25:15.350,101,CC BY-SA 3.0
2048,2470,1,2016-01-28T15:21:07.567,141,CC BY-SA 3.0
2049,2463,0,2016-01-28T23:22:45.427,443,CC BY-SA 3.0
2050,1617,1,2016-01-29T02:20:29.233,739,CC BY-SA 3.0
2051,1617,1,2016-01-29T02:24:11.010,739,CC BY-SA 3.0
2052,2463,0,2016-01-30T20:23:42.030,127,CC BY-SA 3.0
2053,2440,1,2016-01-31T08:08:37.310,1757,CC BY-SA 3.0
2054,2477,0,2016-02-01T09:43:07.843,25,CC BY-SA 3.0
2055,2482,0,2016-02-02T15:01:16.720,1988,CC BY-SA 3.0
2056,2484,1,2016-02-02T16:14:32.937,1525,CC BY-SA 3.0
2057,2484,0,2016-02-02T23:25:18.483,1931,CC BY-SA 3.0
2058,1623,0,2016-02-03T00:20:31.890,98,CC BY-SA 3.0
2059,2490,0,2016-02-03T00:36:15.727,98,CC BY-SA 3.0
2060,2484,2,2016-02-03T00:45:17.517,1525,CC BY-SA 3.0
2061,2489,2,2016-02-03T15:49:32.350,1895,CC BY-SA 3.0
2062,2478,0,2016-02-03T18:50:09.830,739,CC BY-SA 3.0
2063,1835,0,2016-02-03T18:56:16.390,739,CC BY-SA 3.0
2064,2491,0,2016-02-03T21:13:35.517,277,CC BY-SA 3.0
2065,1623,2,2016-02-03T23:19:20.447,443,CC BY-SA 3.0
2066,1623,0,2016-02-04T00:16:49.137,98,CC BY-SA 3.0
2067,2480,0,2016-02-04T05:12:37.697,959,CC BY-SA 3.0
2068,2480,3,2016-02-04T11:26:51.263,25,CC BY-SA 3.0
2069,2480,0,2016-02-04T12:22:51.653,1936,CC BY-SA 3.0
2074,2427,1,2016-02-04T23:41:31.727,1942,CC BY-SA 3.0
2075,2473,0,2016-02-05T03:01:46.150,98,CC BY-SA 3.0
2076,2473,1,2016-02-05T03:06:48.073,819,CC BY-SA 3.0
2077,2473,0,2016-02-05T03:13:21.153,98,CC BY-SA 3.0
2078,2473,0,2016-02-05T03:23:26.823,819,CC BY-SA 3.0
2080,2427,0,2016-02-05T12:03:13.950,1942,CC BY-SA 3.0
2081,2427,1,2016-02-05T12:39:24.973,1068,CC BY-SA 3.0
2085,2128,0,2016-02-05T13:55:31.017,1942,CC BY-SA 3.0
2086,2496,0,2016-02-05T15:01:50.927,262,CC BY-SA 3.0
2087,2496,0,2016-02-05T15:03:57.437,2015,CC BY-SA 3.0
2088,297,1,2016-02-05T15:05:52.903,262,CC BY-SA 3.0
2089,2128,0,2016-02-05T15:22:28.713,25,CC BY-SA 3.0
2090,2496,0,2016-02-05T22:04:36.460,262,CC BY-SA 3.0
2091,2496,0,2016-02-05T22:34:43.890,2015,CC BY-SA 3.0
2092,2495,0,2016-02-06T09:39:30.840,98,CC BY-SA 3.0
2094,2505,0,2016-02-07T00:32:37.343,98,CC BY-SA 3.0
2095,2478,0,2016-02-07T00:38:22.853,98,CC BY-SA 3.0
2096,2478,1,2016-02-07T00:54:31.553,1867,CC BY-SA 3.0
2097,2478,0,2016-02-07T11:13:11.627,1972,CC BY-SA 3.0
2098,2503,0,2016-02-07T11:58:37.973,819,CC BY-SA 3.0
2099,2495,1,2016-02-07T16:11:35.290,262,CC BY-SA 3.0
2100,2507,0,2016-02-07T19:28:01.010,1940,CC BY-SA 3.0
2101,2507,1,2016-02-07T19:49:42.670,262,CC BY-SA 3.0
2102,2505,1,2016-02-08T03:44:08.513,1431,CC BY-SA 3.0
2103,2503,0,2016-02-08T03:45:52.053,1431,CC BY-SA 3.0
2104,2508,0,2016-02-08T20:28:17.203,262,CC BY-SA 3.0
2105,2508,1,2016-02-09T00:58:54.630,2069,CC BY-SA 3.0
2106,2509,1,2016-02-09T01:29:42.080,2069,CC BY-SA 3.0
2107,2509,0,2016-02-09T01:48:48.327,2069,CC BY-SA 3.0
2109,2509,0,2016-02-09T03:19:05.250,2069,CC BY-SA 3.0
2110,2509,0,2016-02-09T03:28:08.483,2072,CC BY-SA 3.0
2113,2482,0,2016-02-09T16:10:50.170,1494,CC BY-SA 3.0
2114,2482,1,2016-02-09T18:43:44.040,1895,CC BY-SA 3.0
2117,2519,1,2016-02-10T13:37:30.743,262,CC BY-SA 3.0
2118,2513,0,2016-02-10T13:40:16.837,262,CC BY-SA 3.0
2120,2516,1,2016-02-10T13:44:01.133,262,CC BY-SA 3.0
2125,2525,0,2016-02-10T21:26:11.877,2072,CC BY-SA 3.0
2126,2513,1,2016-02-11T00:26:29.613,76,CC BY-SA 3.0
2127,2517,1,2016-02-11T06:13:18.870,1118,CC BY-SA 3.0
2128,2517,0,2016-02-11T06:50:12.550,2015,CC BY-SA 3.0
2129,2120,0,2016-02-11T11:23:04.917,1296,CC BY-SA 3.0
2130,2529,0,2016-02-11T17:02:24.767,262,CC BY-SA 3.0
2132,2495,0,2016-02-12T03:12:58.257,98,CC BY-SA 3.0
2133,2534,0,2016-02-12T13:48:44.980,2015,CC BY-SA 3.0
2134,2534,1,2016-02-12T13:51:28.727,1118,CC BY-SA 3.0
2135,2533,0,2016-02-12T13:56:35.213,1118,CC BY-SA 3.0
2136,2533,0,2016-02-12T14:11:39.570,2015,CC BY-SA 3.0
2137,2514,0,2016-02-12T16:38:30.107,2072,CC BY-SA 3.0
2138,2509,2,2016-02-12T21:42:53.990,819,CC BY-SA 3.0
2139,2477,0,2016-02-14T20:41:23.910,2098,CC BY-SA 3.0
2140,2431,3,2016-02-15T11:29:26.813,1848,CC BY-SA 3.0
2141,2479,0,2016-02-15T11:41:10.667,2104,CC BY-SA 3.0
2142,2541,1,2016-02-15T14:03:59.720,262,CC BY-SA 3.0
2143,2541,0,2016-02-15T14:12:36.347,2015,CC BY-SA 3.0
2144,55,2,2016-02-15T15:54:31.050,2105,CC BY-SA 3.0
2145,2545,0,2016-02-15T18:55:03.447,262,CC BY-SA 3.0
2146,2545,0,2016-02-15T21:47:24.297,2107,CC BY-SA 3.0
2147,2539,0,2016-02-16T00:38:37.530,98,CC BY-SA 3.0
2148,2543,0,2016-02-16T01:27:09.223,259,CC BY-SA 3.0
2149,2544,0,2016-02-16T03:45:43.027,262,CC BY-SA 3.0
2150,2546,1,2016-02-16T03:49:22.237,262,CC BY-SA 3.0
2151,2541,0,2016-02-16T04:25:33.667,2104,CC BY-SA 3.0
2152,2541,0,2016-02-16T09:51:26.933,2015,CC BY-SA 3.0
2153,2541,0,2016-02-16T10:04:17.640,2104,CC BY-SA 3.0
2154,2545,0,2016-02-16T13:35:34.997,262,CC BY-SA 3.0
2155,2545,0,2016-02-16T13:37:42.283,262,CC BY-SA 3.0
2157,2528,0,2016-02-16T13:47:16.330,262,CC BY-SA 3.0
2158,2538,0,2016-02-16T17:01:39.393,2015,CC BY-SA 3.0
2159,2547,0,2016-02-16T22:40:03.810,262,CC BY-SA 3.0
2161,2547,2,2016-02-17T07:20:06.860,2015,CC BY-SA 3.0
2162,2547,0,2016-02-17T07:21:43.657,1238,CC BY-SA 3.0
2163,2548,0,2016-02-17T10:34:22.880,127,CC BY-SA 3.0
2164,2549,0,2016-02-17T18:24:47.440,1238,CC BY-SA 3.0
2165,2549,0,2016-02-17T18:25:07.353,1238,CC BY-SA 3.0
2166,2548,0,2016-02-18T00:15:42.197,98,CC BY-SA 3.0
2167,2469,1,2016-02-18T03:16:27.150,262,CC BY-SA 3.0
2168,2550,0,2016-02-18T03:23:17.673,262,CC BY-SA 3.0
2170,2548,0,2016-02-18T10:41:51.663,2119,CC BY-SA 3.0
2171,2548,0,2016-02-18T14:46:38.637,2089,CC BY-SA 3.0
2172,2548,0,2016-02-18T14:47:35.523,2089,CC BY-SA 3.0
2173,2551,0,2016-02-18T19:05:12.393,1238,CC BY-SA 3.0
2174,2549,1,2016-02-18T19:06:16.213,1238,CC BY-SA 3.0
2175,2548,0,2016-02-18T19:07:13.023,1238,CC BY-SA 3.0
2176,2549,0,2016-02-18T19:31:05.033,76,CC BY-SA 3.0
2177,2549,0,2016-02-18T21:25:16.487,1238,CC BY-SA 3.0
2178,2549,0,2016-02-18T22:30:39.487,76,CC BY-SA 3.0
2179,2554,0,2016-02-19T17:21:00.547,2015,CC BY-SA 3.0
2180,2277,0,2016-02-21T20:56:17.493,1118,CC BY-SA 3.0
2181,2557,1,2016-02-23T02:20:19.470,34,CC BY-SA 3.0
2182,11,0,2016-02-23T12:45:53.137,526,CC BY-SA 3.0
2183,2560,0,2016-02-23T15:19:24.423,262,CC BY-SA 3.0
2184,2560,0,2016-02-23T15:21:45.077,262,CC BY-SA 3.0
2185,2403,1,2016-02-23T15:24:27.250,262,CC BY-SA 3.0
2186,1791,0,2016-02-23T18:04:15.240,443,CC BY-SA 3.0
2187,2509,0,2016-02-24T20:46:40.227,2072,CC BY-SA 3.0
2188,2564,2,2016-02-24T22:16:34.147,1848,CC BY-SA 3.0
2189,2564,0,2016-02-24T22:18:31.350,1393,CC BY-SA 3.0
2190,2565,0,2016-02-24T23:10:59.240,1393,CC BY-SA 3.0
2191,2567,0,2016-02-25T06:57:32.620,1238,CC BY-SA 3.0
2192,2567,0,2016-02-25T07:09:06.837,1431,CC BY-SA 3.0
2193,2567,0,2016-02-25T07:09:39.027,1431,CC BY-SA 3.0
2194,2567,0,2016-02-25T07:13:00.123,1238,CC BY-SA 3.0
2195,102,0,2016-02-25T12:03:18.907,2175,CC BY-SA 3.0
2197,2565,0,2016-02-25T18:13:16.080,2163,CC BY-SA 3.0
2201,2562,1,2016-02-25T03:47:02.307,2169,CC BY-SA 3.0
2202,2572,2,2016-03-01T02:52:37.010,262,CC BY-SA 3.0
2203,2572,0,2016-03-01T06:18:05.977,2148,CC BY-SA 3.0
2204,2562,0,2016-03-01T11:32:21.847,2202,CC BY-SA 3.0
2206,2572,1,2016-03-01T13:28:37.027,262,CC BY-SA 3.0
2207,2480,1,2016-03-01T18:08:59.770,959,CC BY-SA 3.0
2212,2574,2,2016-03-01T14:16:34.123,2203,CC BY-SA 3.0
2213,2580,1,2016-03-02T13:19:18.730,262,CC BY-SA 3.0
2214,2580,1,2016-03-02T13:23:37.673,262,CC BY-SA 3.0
2215,2583,1,2016-03-03T06:37:16.993,98,CC BY-SA 3.0
2216,2583,1,2016-03-03T10:32:32.743,1848,CC BY-SA 3.0
2217,2584,0,2016-03-03T14:58:48.733,262,CC BY-SA 3.0
2218,2584,0,2016-03-03T15:11:34.977,2219,CC BY-SA 3.0
2219,2584,1,2016-03-03T18:29:00.123,262,CC BY-SA 3.0
2220,1749,0,2016-03-04T14:54:07.500,1848,CC BY-SA 3.0
2221,1535,0,2016-03-04T16:54:54.790,544,CC BY-SA 3.0
2222,2593,0,2016-03-05T00:20:26.610,544,CC BY-SA 3.0
2223,2584,0,2016-03-05T16:47:16.293,2219,CC BY-SA 3.0
2224,2585,0,2016-03-05T16:50:49.763,2219,CC BY-SA 3.0
2225,2602,1,2016-03-07T12:22:49.677,262,CC BY-SA 3.0
2227,2603,0,2016-03-07T23:01:09.547,98,CC BY-SA 3.0
2228,2587,0,2016-03-08T05:38:07.660,98,CC BY-SA 3.0
2229,2599,0,2016-03-08T08:03:08.967,2244,CC BY-SA 3.0
2230,2600,1,2016-03-08T14:38:33.813,526,CC BY-SA 3.0
2231,2605,0,2016-03-08T16:52:52.327,76,CC BY-SA 3.0
2232,2603,0,2016-03-08T18:55:18.870,739,CC BY-SA 3.0
2233,125,0,2016-03-08T19:15:53.293,739,CC BY-SA 3.0
2234,2586,1,2016-03-08T22:57:19.970,141,CC BY-SA 3.0
2235,2599,1,2016-03-08T23:50:36.887,1589,CC BY-SA 3.0
2236,2606,0,2016-03-09T00:53:16.857,98,CC BY-SA 3.0
2237,2611,1,2016-03-09T09:53:57.707,2015,CC BY-SA 3.0
2238,2555,0,2016-03-09T09:56:00.547,2015,CC BY-SA 3.0
2239,2615,0,2016-03-09T16:30:27.757,2258,CC BY-SA 3.0
2240,2615,0,2016-03-09T16:37:47.133,2118,CC BY-SA 3.0
2241,2611,1,2016-03-09T16:42:32.077,2118,CC BY-SA 3.0
2242,2611,0,2016-03-09T16:53:18.953,2015,CC BY-SA 3.0
2243,2613,0,2016-03-09T16:56:14.110,2015,CC BY-SA 3.0
2244,2611,1,2016-03-09T17:00:14.830,2118,CC BY-SA 3.0
2246,2612,3,2016-03-10T05:58:31.877,76,CC BY-SA 3.0
2247,2613,0,2016-03-10T08:55:34.800,2258,CC BY-SA 3.0
2248,2599,0,2016-03-10T11:03:51.623,2244,CC BY-SA 3.0
2250,2615,0,2016-03-10T21:11:50.763,2263,CC BY-SA 3.0
2252,2617,5,2016-03-11T23:54:42.263,1848,CC BY-SA 3.0
2253,48,1,2016-03-14T18:09:34.367,936,CC BY-SA 3.0
2254,2629,0,2016-03-15T02:53:18.850,2276,CC BY-SA 3.0
2256,2629,1,2016-03-15T09:38:31.490,2282,CC BY-SA 3.0
2257,49,1,2016-03-15T16:35:36.637,2287,CC BY-SA 3.0
2258,2623,0,2016-03-16T11:03:09.030,1848,CC BY-SA 3.0
2259,2625,1,2016-03-16T12:23:48.327,2276,CC BY-SA 3.0
2265,2640,0,2016-03-17T01:29:31.757,2285,CC BY-SA 3.0
2266,2640,0,2016-03-17T14:48:56.723,2118,CC BY-SA 3.0
2267,2644,0,2016-03-18T18:11:51.930,141,CC BY-SA 3.0
2268,2644,0,2016-03-19T05:50:01.857,1895,CC BY-SA 3.0
2269,2623,0,2016-03-19T20:08:17.847,262,CC BY-SA 3.0
2270,2620,0,2016-03-19T20:16:51.860,262,CC BY-SA 3.0
2271,2619,0,2016-03-19T20:19:17.660,262,CC BY-SA 3.0
2272,2627,1,2016-03-19T20:30:04.563,262,CC BY-SA 3.0
2273,487,1,2016-03-20T05:09:53.397,2276,CC BY-SA 3.0
2274,2615,0,2016-03-20T05:20:04.643,2276,CC BY-SA 3.0
2275,2647,0,2016-03-20T11:44:49.053,1848,CC BY-SA 3.0
2277,2301,0,2016-03-21T03:59:18.253,2285,CC BY-SA 3.0
2278,2650,1,2016-03-21T15:10:42.103,2118,CC BY-SA 3.0
2279,2655,0,2016-03-21T21:22:44.117,1896,CC BY-SA 3.0
2280,2657,0,2016-03-22T00:08:06.663,395,CC BY-SA 3.0
2281,2658,0,2016-03-22T21:58:06.450,1848,CC BY-SA 3.0
2283,2631,0,2016-03-24T12:23:29.513,262,CC BY-SA 3.0
2284,2643,0,2016-03-24T17:13:49.660,1502,CC BY-SA 3.0
2285,2658,0,2016-03-24T22:30:11.663,2324,CC BY-SA 3.0
2286,2631,0,2016-03-24T22:38:39.527,141,CC BY-SA 3.0
2287,2662,4,2016-03-24T22:39:16.497,141,CC BY-SA 3.0
2289,2608,1,2016-03-25T03:21:23.250,544,CC BY-SA 3.0
2290,2662,0,2016-03-25T23:58:33.400,1589,CC BY-SA 3.0
2291,2627,1,2016-03-27T20:26:26.007,2349,CC BY-SA 3.0
2292,1545,0,2016-03-27T20:53:13.493,1848,CC BY-SA 3.0
2293,2513,0,2016-03-28T20:57:29.217,2349,CC BY-SA 3.0
2298,2656,0,2016-03-30T17:31:02.163,2373,CC BY-SA 3.0
2300,2656,0,2016-03-30T18:20:49.557,395,CC BY-SA 3.0
